"bathrm","hf_bathrm","heat","ac","rooms","bedrm","ayb","yr_rmdl","eyb","stories","saledate","price","gba","style","grade","cndtn","extwall","roof","intwall","kitchens","fireplaces","landarea","latitude","longitude","nbhd","ward","quadrant"
4,1,"Forced Air","Y",10,4,1989,NA,2002,2.5,"1992-07-02",6e+05,3446,"2 Story","Excellent","Average","Stucco","Metal- Sms","Hardwood/Carp",1,1,7502,40.7548878402881,-74.2019496513969,"C3","Ward 3","NW"
1,0,"Forced Air","N",6,2,1933,NA,1954,1,"2003-06-20",125000,816,"1 Story","Average","Average","Wood Siding","Comp Shingle","Wood Floor",1,0,4000,40.6951043968798,-74.0731336725357,"D7","Ward 7","SE"
3,0,"Warm Cool","Y",7,5,1960,NA,1971,1,"2005-04-14",640000,1716,"Split Level","Above Average","Good","Brick/Siding","Comp Shingle","Hardwood",1,2,8726,40.7985458743561,-74.1799916225175,"B5","Ward 4","NW"
1,0,"Forced Air","Y",5,2,1940,NA,1967,2,"1995-12-25",106000,1040,"2 Story","Above Average","Good","Common Brick","Comp Shingle","Hardwood",1,0,5841,40.7652762292314,-74.1506524808024,"B3","Ward 4","NE"
1,1,"Forced Air","Y",9,3,1953,1989,1974,1,"2005-07-20",639000,975,"1 Story","Good Quality","Average","Common Brick","Comp Shingle","Hardwood/Carp",1,2,4147,40.7151332173496,-74.2312971161512,"E6","Ward 3","NW"
2,0,"Forced Air","Y",7,3,1936,2016,1967,2,"2017-02-24",422500,1288,"2 Story","Above Average","Good","Common Brick","Comp Shingle","Hardwood",1,1,5072,40.6822959137649,-74.076813956739,"C4","Ward 7","SE"
1,1,"Forced Air","Y",6,3,1900,2010,1964,2,"2016-08-23",642500,1512,"2 Story","Average","Very Good","Vinyl Siding","Comp Shingle","Hardwood/Carp",1,1,6400,40.7361282967853,-74.1196539710823,"F8","Ward 5","NE"
2,2,"Hot Water Rad","Y",12,3,1905,2005,1967,2,"2008-01-03",315000,1332,"2 Story","Above Average","Good","Stucco","Comp Shingle","Hardwood",1,0,2822,40.6494225854385,-74.1450786350058,"B7","Ward 8","SE"
3,1,"Warm Cool","Y",10,5,1941,2013,1969,2.75,"2011-06-03",6e+05,3559,"2.5 Story Fin","Good Quality","Very Good","Common Brick","Comp Shingle","Hardwood",1,1,5100,40.7714428235527,-74.2022306134485,"B2","Ward 4","NW"
2,1,"Warm Cool","Y",12,4,1947,NA,1967,2.5,"1994-10-25",241250,2079,"2.5 Story Fin","Good Quality","Good","Common Brick","Comp Shingle","Hardwood",1,2,5589,40.7943087748552,-74.175740706691,"F1","Ward 4","NW"
2,1,"Forced Air","Y",6,3,1955,2012,1975,2,"2012-07-10",405500,1404,"2 Story","Above Average","Very Good","Brick/Siding","Comp Shingle","Hardwood/Carp",1,1,4967,40.7321857738594,-74.1213725886586,"F8","Ward 5","NE"
2,2,"Hot Water Rad","N",8,3,1931,2014,1970,2.5,"2014-04-06",993133,2914,"2.5 Story Fin","Very Good","Average","Common Brick","Comp Shingle","Hardwood",1,1,7150,40.770314993978,-74.2087312298429,"B2","Ward 4","NW"
4,0,"Forced Air","Y",9,6,1924,2012,1964,2,"2018-07-04",849900,2240,"2 Story","Average","Very Good","Aluminum","Comp Shingle","Hardwood",1,1,3399,40.7362465619708,-74.108939466982,"F8","Ward 5","NE"
2,1,"Forced Air","Y",7,3,1938,2005,1967,2,"2017-06-05",539500,1344,"2 Story","Above Average","Good","Common Brick","Comp Shingle","Hardwood",1,1,5379,40.6764542166866,-74.0963129234796,"D2","Ward 7","SE"
3,0,"Forced Air","Y",6,3,1925,2011,1964,2,"2014-04-15",430000,926,"2 Story","Average","Very Good","Vinyl Siding","Comp Shingle","Hardwood/Carp",1,0,2588,40.7418186633793,-74.1142446854732,"F8","Ward 5","NE"
2,1,"Warm Cool","Y",6,4,1926,2016,1969,2,"2004-07-26",751000,2606,"2 Story","Good Quality","Good","Shingle","Slate","Hardwood",1,1,8007,40.7691851061759,-74.2116828323338,"B2","Ward 3","NW"
2,1,"Warm Cool","Y",6,3,2002,NA,2007,2,"2006-02-12",325000,1639,"2 Story","Above Average","Excellent","Brick/Siding","Comp Shingle","Hardwood/Carp",1,0,6034,40.6419981267963,-74.1297057354227,"B7","Ward 8","SE"
3,0,"Warm Cool","Y",9,4,1925,NA,1950,2.75,"2018-06-18",925000,2563,"3 Story","Good Quality","Good","Common Brick","Slate","Hardwood",1,1,6900,40.7520712156192,-74.179834730161,"B8","Ward 4","NW"
2,0,"Warm Cool","Y",7,3,1938,NA,1969,2,"2007-12-27",820000,1657,"2 Story","Good Quality","Average","Common Brick","Slate","Hardwood",1,2,5200,40.750322145545,-74.2313121979212,"A2","Ward 3","NW"
3,1,"Forced Air","Y",7,4,1924,2017,1964,1,"2017-12-15",399700,1742,"1 Story","Average","Good","Vinyl Siding","Comp Shingle","Hardwood/Carp",1,0,4000,40.6986658562896,-74.0614367343567,"B9","Ward 7","NE"
2,3,"Hot Water Rad","Y",9,3,1934,1992,1960,2,"2007-11-19",750000,1566,"2 Story","Good Quality","Fair","Brick/Siding","Comp Shingle","Hardwood/Carp",1,2,7748,40.7318889905536,-74.2423558683533,"D4","Ward 3","NW"
3,1,"Forced Air","Y",7,4,1941,2014,1986,2.5,"2014-10-27",727500,2143,"2.5 Story Fin","Good Quality","Good","Common Brick","Slate","Hardwood",1,1,4508,40.7552373793876,-74.1744129282634,"A1","Ward 4","NW"
2,0,"Forced Air","Y",5,2,1950,NA,1974,1,"2000-11-29",350000,1077,"1 Story","Good Quality","Good","Stucco","Comp Shingle","Hardwood",1,1,3599,40.7172271603604,-74.227728647387,"E6","Ward 3","NW"
3,1,"Forced Air","Y",6,3,2006,NA,2009,2,"2006-11-16",399000,1352,"2 Story","Average","Good","Vinyl Siding","Comp Shingle","Hardwood/Carp",1,0,3184,40.6758436615208,-74.1084482669863,"D2","Ward 7","SE"
2,1,"Warm Cool","Y",7,3,2000,NA,2006,2,"2014-08-28",274900,1200,"2 Story","Above Average","Good","Brick/Siding","Comp Shingle","Hardwood/Carp",1,0,6106,40.6600548287294,-74.1103167451779,"E8","Ward 8","SE"
3,0,"Hot Water Rad","Y",9,4,1933,1990,1961,1.5,"2006-04-25",399900,1387,"1.5 Story Fin","Average","Good","Wood Siding","Comp Shingle","Wood Floor",1,1,3900,40.7414022071631,-74.1222970957332,"A8","Ward 5","NE"
3,1,"Warm Cool","Y",11,4,1976,NA,1995,2,"1997-04-30",497500,4040,"2 Story","Excellent","Very Good","Common Brick","Shake","Hardwood",1,3,6443,40.764300835587,-74.1999843220525,"B2","Ward 4","NW"
2,1,"Hot Water Rad","N",6,3,1933,NA,1957,2,"2002-07-10",238000,1678,"2 Story","Above Average","Good","Common Brick","Comp Shingle","Hardwood",1,0,4632,40.7453173512561,-74.1183672674739,"D9","Ward 5","NE"
3,1,"Forced Air","Y",6,4,1915,2017,1964,2,"2017-08-21",419000,1386,"2 Story","Average","Good","Vinyl Siding","Comp Shingle","Hardwood",1,0,5000,40.702233196704,-74.0757024195258,"B9","Ward 7","NE"
3,1,"Forced Air","Y",8,4,1917,2008,1980,2.5,"2013-05-17",655000,1644,"2.5 Story Fin","Above Average","Good","Stucco","Comp Shingle","Hardwood",1,1,2160,40.7504785749725,-74.1636223373383,"E7","Ward 4","NW"
3,0,"Forced Air","Y",8,4,1952,NA,1964,1.5,"2017-03-03",425000,1580,"1.5 Story Fin","Above Average","Average","Common Brick","Comp Shingle","Hardwood",1,1,4655,40.6779169522595,-74.0938097794941,"D2","Ward 7","SE"
3,0,"Hot Water Rad","Y",9,4,1940,2007,1969,2.5,"2007-01-05",1150000,2695,"2.5 Story Fin","Good Quality","Average","Common Brick","Slate","Hardwood",1,2,7398,40.7485299282564,-74.2118214716463,"E2","Ward 3","NW"
3,2,"Forced Air","Y",12,4,1936,2000,1995,2.5,"2007-11-14",2400000,3856,"2.5 Story Fin","Superior","Good","Common Brick","Slate","Hardwood",1,3,10010,40.7313694943594,-74.2303167589591,"A5","Ward 3","NW"
2,1,"Warm Cool","Y",12,4,2017,NA,2017,2,"2017-04-20",515310,1992,"2 Story","Good Quality","Very Good","Brick/Siding","Comp Shingle","Hardwood/Carp",1,1,6582,40.6500010491076,-74.1243114065222,"E8","Ward 8","SE"
6,1,"Warm Cool","Y",9,5,1935,2003,1969,2.25,"2015-06-17",1260000,3150,"2.5 Story Fin","Good Quality","Good","Brick/Stucco","Comp Shingle","Hardwood",2,1,4904,40.7303864391288,-74.2147664073368,"E3","Ward 3","NW"
3,1,"Forced Air","Y",10,4,1955,1989,1975,2,"2006-07-23",850000,2341,"2 Story","Above Average","Good","Common Brick","Slate","Hardwood",1,1,10085,40.7985134709475,-74.1834158340226,"B5","Ward 4",NA
4,1,"Warm Cool","Y",10,4,1921,2014,1972,2.5,"2012-06-07",1750000,3244,"2.5 Story Fin","Very Good","Good","Wood Siding","Comp Shingle","Hardwood",1,1,9438,40.7398798789768,-74.2049529210267,"B4","Ward 3","NW"
3,1,"Forced Air","Y",7,6,1930,2017,1967,2,"2018-04-02",940000,2912,"2 Story","Above Average","Very Good","Wood Siding","Comp Shingle","Hardwood",1,0,6000,40.7303969876698,-74.1097538916296,"F8","Ward 5","NE"
4,1,"Warm Cool","Y",10,5,1989,NA,2002,2,"2006-08-07",1825000,4178,"2 Story","Excellent","Very Good","Common Brick","Comp Shingle","Hardwood",1,3,8250,40.7773345317694,-74.2006988237883,"B2","Ward 4","NW"
3,0,"Forced Air","Y",7,3,1938,2006,1967,2.25,"2010-12-23",529000,1427,"2.5 Story Unfin","Above Average","Good","Common Brick","Comp Shingle","Hardwood",1,1,3188,40.7743452376177,-74.1775727519626,"A7","Ward 4","NW"
3,0,"Warm Cool","Y",9,3,1922,1988,1957,2,"1996-02-12",395000,2356,"2 Story","Good Quality","Good","Common Brick","Slate","Hardwood",1,1,5836,40.7729041713648,-74.2143534518332,"B2","Ward 3","NW"
4,1,"Warm Cool","Y",7,5,1986,2011,2003,2,"2016-05-11",1685000,3460,"2 Story","Excellent","Average","Common Brick","Slate","Hardwood",2,3,7243,40.7411195267921,-74.2365525398818,"F2","Ward 3","NW"
3,1,"Warm Cool","Y",6,4,1960,NA,1973,2,"1995-08-04",495000,2599,"2 Story","Good Quality","Average","Brick Veneer","Comp Shingle","Hardwood/Carp",1,2,9466,40.7504774755694,-74.2401903977359,"F2","Ward 3","NW"
3,0,"Forced Air","Y",8,3,1987,NA,1999,2.5,"2014-06-07",1165000,2376,"2.5 Story Fin","Very Good","Good","Wood Siding","Metal- Sms","Hardwood",1,2,7098,40.7555801482555,-74.1961629672973,"C3","Ward 3","NW"
4,0,"Forced Air","Y",7,3,1945,1977,1965,2,"2003-07-01",591000,1526,"2 Story","Good Quality","Average","Common Brick","Comp Shingle","Carpet",1,2,3669,40.7544068518788,-74.2262445910173,"A2","Ward 3","NW"
3,1,"Forced Air","Y",8,4,2006,2010,2010,2,"2016-01-21",319400,1408,"2 Story","Above Average","Average","Brick/Siding","Comp Shingle","Hardwood/Carp",1,0,6014,40.6568531849543,-74.1082661970656,"E8","Ward 8","SE"
3,1,"Forced Air","Y",8,4,2011,NA,2013,2,"2011-08-04",270000,1618,"2 Story","Above Average","Good","Brick/Siding","Comp Shingle","Hardwood/Carp",1,0,3500,40.7104811584521,-74.0730190105948,"B9","Ward 7","NE"
3,1,"Forced Air","Y",9,3,1900,2014,1964,2,"2014-11-06",650000,1680,"2 Story","Average","Good","Aluminum","Comp Shingle","Hardwood",1,1,2475,40.7307854644312,-74.1324378388657,"A8","Ward 5","NE"
3,0,"Forced Air","Y",7,4,1917,2014,1969,1.5,"2012-05-15",1426010,1879,"1.5 Story Fin","Good Quality","Good","Wood Siding","Comp Shingle","Hardwood",1,1,7225,40.7400647731046,-74.2072455234557,"B4","Ward 3","NW"
3,0,"Warm Cool","Y",7,3,1913,1983,1969,1,"1997-06-18",455000,1800,"1 Story","Good Quality","Average","Stucco","Comp Shingle","Hardwood",1,3,13306,40.7381623687434,-74.2524673010727,"E6","Ward 3","NW"
2,1,"Hot Water Rad","Y",8,3,1927,NA,1960,2,"2017-12-11",850000,1906,"2 Story","Good Quality","Average","Common Brick","Comp Shingle","Hardwood",1,1,5400,40.7704280605538,-74.204314366928,"B2","Ward 4","NW"
10,2,"Warm Cool","Y",15,9,1962,1965,1984,2,"2013-01-02",2300000,7107,"2 Story","Very Good","Good","Common Brick","Slate","Hardwood",1,5,24280,40.7396143804602,-74.2349707458705,"F2","Ward 3","NW"
3,1,"Hot Water Rad","Y",7,4,1927,2015,1978,2.25,"2012-03-30",1190000,3085,"2.5 Story Fin","Excellent","Good","Common Brick","Slate","Hardwood/Carp",1,1,7670,40.7623899879854,-74.2142008366183,"B2","Ward 3","NW"
2,1,"Forced Air","Y",7,3,1937,1991,1972,2,"2014-07-09",675000,1930,"2 Story","Very Good","Average","Common Brick","Slate","Hardwood",1,1,4677,40.7871807120371,-74.1693936728046,"F1","Ward 4","NW"
2,2,"Hot Water Rad","Y",10,5,1932,2016,1969,2.5,"2004-06-22",725000,2752,"2.5 Story Fin","Good Quality","Good","Common Brick","Comp Shingle","Hardwood/Carp",1,1,6581,40.7906909962477,-74.1743980953687,"F1","Ward 4","NW"
4,2,"Warm Cool","Y",8,4,1934,1998,1983,2,"1997-08-12",950000,2782,"2 Story","Superior","Good","Stucco","Clay Tile","Hardwood",1,2,20856,40.737791734908,-74.2363796631855,"D4","Ward 3","NW"
1,0,"Hot Water Rad","Y",7,3,1923,2016,1964,2,"2016-11-15",540000,1536,"2 Story","Average","Good","Wood Siding","Comp Shingle","Hardwood",1,1,6670,40.7713447357973,-74.1554060206669,"B3","Ward 4","NW"
3,1,"Hot Water Rad","Y",8,3,1935,2005,1980,2,"2005-02-03",546000,1843,"2 Story","Above Average","Very Good","Common Brick","Comp Shingle","Hardwood",1,1,4300,40.7451371552458,-74.1179786748743,"D9","Ward 5","NE"
1,1,"Hot Water Rad","N",6,3,1950,NA,1960,2,"1995-01-13",142500,1361,"2 Story","Above Average","Average","Common Brick","Comp Shingle","Hardwood",1,1,3735,40.777935664434,-74.1740487987321,"A7","Ward 4","NW"
3,0,"Forced Air","Y",10,4,1934,2016,1964,1.5,"2015-07-14",375000,1719,"1.5 Story Fin","Average","Good","Common Brick","Comp Shingle","Hardwood",1,1,4679,40.7687941652445,-74.1578499613675,"B3","Ward 4","NW"
3,1,"Warm Cool","Y",7,4,1948,2009,1973,2,"2009-11-01",875000,2076,"2 Story","Very Good","Good","Common Brick","Slate","Hardwood",1,1,7075,40.7837956423584,-74.2032900732967,"B2","Ward 4","NW"
4,0,"Warm Cool","Y",14,5,1923,2003,1970,2,"1998-09-09",870000,5200,"2 Story","Excellent","Good","Stucco","Comp Shingle","Hardwood",1,6,8078,40.7301185193998,-74.2137140772983,"E3","Ward 3","NW"
5,1,"Warm Cool","Y",13,6,2014,NA,2017,2.5,"2013-10-09",8e+05,4685,"2.5 Story Fin","Excellent","Excellent","Hardboard","Comp Shingle","Hardwood",1,1,8589,40.7329776010605,-74.2408713001284,"D4","Ward 3","NW"
3,0,"Forced Air","Y",8,4,1932,2010,1967,1.25,"2016-08-20",590518,1044,"1.5 Story Unfin","Above Average","Good","Brick Veneer","Comp Shingle","Hardwood",1,1,4600,40.7773282194535,-74.1627573117532,"A7","Ward 4","NW"
2,0,"Forced Air","Y",6,3,1957,2009,1974,1,"2015-09-01",423975,1210,"1 Story","Average","Good","Common Brick","Comp Shingle","Hardwood",1,0,6072,40.7370671250885,-74.1039732681558,"F8","Ward 5","NE"
2,2,"Warm Cool","Y",10,4,1960,NA,1966,2,"2005-05-03",1020600,2018,"2 Story","Good Quality","Good","Stucco","Slate","Carpet",1,1,9466,40.7505038143309,-74.2399636288694,"F2","Ward 3","NW"
3,0,"Forced Air","Y",8,4,1934,2001,1967,2,"2018-02-08",1350000,1410,"2 Story","Above Average","Good","Common Brick","Comp Shingle","Wood Floor",1,0,2930,40.6978493452663,-74.142717016863,"B1","Ward 6","NE"
2,1,"Warm Cool","Y",7,3,1995,NA,2002,2,"1996-12-25",158000,2258,"2 Story","Above Average","Good","Brick Veneer","Shingle","Hardwood/Carp",1,0,4778,40.647287822995,-74.1376613765375,"B7","Ward 8","SE"
2,0,"Warm Cool","Y",8,3,1952,NA,1975,2,"2014-11-04",919000,1718,"Split Level","Good Quality","Average","Common Brick","Comp Shingle","Hardwood",1,1,6600,40.7478912128331,-74.2288124186043,"A2","Ward 3","NW"
1,0,"Hot Water Rad","N",5,2,1938,2005,1960,2,"2016-04-25",640000,954,"2 Story","Good Quality","Average","Common Brick","Metal- Sms","Hardwood",1,1,866,40.7248463515222,-74.214946956566,"C9","Ward 3","NW"
3,1,"Warm Cool","Y",7,4,1958,NA,1979,2.5,"2011-08-20",935000,2220,"2.5 Story Fin","Good Quality","Good","Common Brick","Comp Shingle","Hardwood",1,2,5175,40.7627217049192,-74.2239720362671,"B2","Ward 3","NW"
2,0,"Forced Air","N",6,2,1912,NA,1954,2,"2007-06-12",864500,1504,"2 Story","Very Good","Good","Wood Siding","Slate","Hardwood",1,1,6078,40.7496604340293,-74.2207551415617,"A2","Ward 3","NW"
3,1,"Forced Air","Y",10,5,1926,2014,1969,2,"2016-07-20",1485000,1964,"2 Story","Good Quality","Good","Shingle","Comp Shingle","Hardwood",1,0,4752,40.7514606746493,-74.2192822635833,"E2","Ward 3","NW"
6,1,"Forced Air","Y",13,5,1938,2005,1994,2.5,"2005-08-10",2735000,4191,"2.5 Story Fin","Exceptional-B","Good","Stone","Slate","Hardwood/Carp",1,3,9775,40.7448745928385,-74.2360137812967,"F2","Ward 3","NW"
4,1,"Hot Water Rad","Y",10,5,1929,NA,1972,2.5,"2012-10-05",1181000,4520,"2.5 Story Fin","Very Good","Good","Stucco","Clay Tile","Hardwood",1,4,7073,40.751976921946,-74.1811302159199,"B8","Ward 4","NW"
3,1,"Warm Cool","Y",11,3,1935,2016,1984,2.5,"2013-05-07",1225000,2445,"2.5 Story Fin","Very Good","Good","Brick/Siding","Comp Shingle","Hardwood",1,0,3920,40.7530902263915,-74.2305180571405,"A2","Ward 3","NW"
1,1,"Hot Water Rad","N",6,3,1935,1990,1964,2,"2007-06-27",444000,1425,"2 Story","Above Average","Average","Common Brick","Slate","Hardwood",1,1,4465,40.7491538162568,-74.1211846450849,"D9","Ward 5","NE"
4,1,"Forced Air","Y",11,5,1963,2005,1984,2,"2011-11-29",950000,2267,"Split Level","Very Good","Good","Common Brick","Comp Shingle","Hardwood/Carp",1,2,7812,40.7588209698407,-74.2028965317066,"C3","Ward 3","NW"
2,1,"Warm Cool","Y",8,3,1949,NA,1956,2,"1994-10-13",350000,1462,"2 Story","Good Quality","Average","Common Brick","Comp Shingle","Hardwood",1,2,10138,40.7307605978187,-74.240488417778,"D4","Ward 3","NW"
2,0,"Hot Water Rad","N",7,5,1923,NA,1947,2.5,"2004-05-23",385000,1776,"2.5 Story Unfin","Above Average","Average","Shingle","Comp Shingle","Hardwood",1,1,4000,40.7751559743108,-74.1664953195928,"A7","Ward 4","NW"
2,1,"Warm Cool","Y",4,3,1925,2005,1967,2,"2004-11-18",140000,1078,"2 Story","Above Average","Good","Vinyl Siding","Comp Shingle","Hardwood/Carp",1,0,2625,40.6712067666849,-74.103658799763,"D2","Ward 7","SE"
2,1,"Hot Water Rad","N",7,4,1930,1984,1957,2,"2000-12-04",227000,1634,"2 Story","Above Average","Average","Common Brick","Comp Shingle","Hardwood",1,1,5973,40.7825967186869,-74.1674753367823,"A7","Ward 4","NW"
1,0,"Hot Water Rad","N",6,3,1927,1967,1954,2,"2004-11-03",225000,1022,"2 Story","Average","Average","Aluminum","Comp Shingle","Hardwood",1,1,2588,40.7417904626278,-74.115936907415,"F8","Ward 5","NE"
4,1,"Warm Cool","Y",10,5,1901,2009,1995,2.25,"2006-12-19",3100000,3440,"2.5 Story Unfin","Superior","Good","Common Brick","Metal- Sms","Hardwood",1,3,5672,40.7183802919983,-74.201551965244,"C8","Ward 2","NW"
2,1,"Forced Air","Y",6,3,1907,2005,1967,2,"2013-03-19",763000,1550,"2 Story","Above Average","Good","Stucco","Comp Shingle","Hardwood",1,0,3780,40.7229885383581,-74.1596582316538,"D5","Ward 1","NW"
3,1,"Forced Air","Y",7,4,2014,NA,2015,2,"2014-03-18",302000,1400,"2 Story","Above Average","Very Good","Brick/Siding","Comp Shingle","Hardwood/Carp",1,0,4000,40.6885234576853,-74.0690158650154,"D7","Ward 7","SE"
2,0,"Warm Cool","Y",7,3,1952,NA,1967,1,"2008-06-28",6e+05,1629,"1 Story","Good Quality","Average","Common Brick","Typical","Hardwood",1,1,8817,40.7957187065179,-74.1881539016138,"B5","Ward 4","NW"
1,1,"Hot Water Rad","N",6,2,1927,2014,1964,1,"2008-10-29",246002,1004,"1 Story","Average","Average","Common Brick","Comp Shingle","Hardwood/Carp",1,1,5561,40.7329524769148,-74.1077695913733,"F8","Ward 5","NE"
3,1,"Warm Cool","Y",10,5,1939,2006,1972,2.25,"1992-03-31",270000,2643,"2.5 Story Fin","Very Good","Good","Brick/Stone","Slate","Hardwood",1,1,5746,40.7662898231443,-74.2004122073798,"B2","Ward 4","NW"
1,0,"Warm Cool","Y",7,3,1930,NA,1980,2.25,"2003-05-29",332500,1302,"2.5 Story Fin","Above Average","Very Good","Common Brick","Comp Shingle","Hardwood",1,1,4400,40.7455104548818,-74.1171067808484,"D9","Ward 5","NE"
3,0,"Hot Water Rad","Y",8,3,1923,2011,1967,2,"2015-02-04",710000,1748,"2 Story","Above Average","Good","Vinyl Siding","Comp Shingle","Hardwood",1,0,7500,40.7339756826411,-74.1318065139509,"A8","Ward 5","NE"
3,0,"Warm Cool","Y",7,3,1953,NA,1960,1,"2007-09-07",818000,1514,"1 Story","Good Quality","Average","Common Brick","Comp Shingle","Hardwood",1,1,6863,40.7467122321359,-74.2277766593125,"A2","Ward 3","NW"
2,1,"Forced Air","Y",6,3,1908,2008,1964,2,"2008-01-29",4e+05,1294,"2 Story","Average","Good","Vinyl Siding","Comp Shingle","Carpet",1,0,2082,40.7291285503658,-74.1169285570622,"F8","Ward 5","NE"
1,1,"Warm Cool","Y",6,3,1965,NA,1975,1,"2015-11-19",231000,1334,"1 Story","Above Average","Average","Common Brick","Comp Shingle","Hardwood",1,0,5040,40.6812110913083,-74.0967995984448,"D2","Ward 7","SE"
2,0,"Forced Air","Y",10,4,1924,2010,1957,1.5,"2006-07-26",564500,1578,"1.5 Story Fin","Above Average","Good","Vinyl Siding","Comp Shingle","Hardwood/Carp",1,1,5133,40.7762299623958,-74.1682200803544,"A7","Ward 4","NW"
2,1,"Warm Cool","N",7,3,1950,NA,1963,1,"2014-03-05",572000,1316,"1 Story","Above Average","Average","Common Brick","Comp Shingle","Hardwood",1,1,6224,40.7779824920606,-74.1774689394508,"A7","Ward 4","NW"
3,1,"Warm Cool","Y",8,3,1938,2007,1961,2.5,"2003-07-21",852000,2202,"2.5 Story Fin","Very Good","Good","Common Brick","Slate","Hardwood",1,2,5530,40.7772452575436,-74.2086984931983,"B2","Ward 4","NW"
3,1,"Warm Cool","Y",9,4,1927,NA,1976,2.25,"1997-11-16",580000,2343,"2.5 Story Fin","Superior","Average","Common Brick","Slate","Hardwood",1,3,7500,40.7339623226201,-74.2288904489193,"F6","Ward 3","NW"
4,1,"Warm Cool","Y",8,6,1923,2014,1972,2.5,"2011-11-10",1292500,3322,"2.5 Story Fin","Very Good","Average","Common Brick","Slate","Hardwood",1,1,6125,40.7316655025165,-74.2092151258622,"E3","Ward 3","NW"
3,1,"Forced Air","Y",9,5,1919,2012,1967,2.25,"2017-09-17",720000,3178,"2 Story","Above Average","Good","Brick/Stucco","Comp Shingle","Hardwood/Carp",1,1,3565,40.7378595879328,-74.112426351136,"F8","Ward 5","NE"
1,0,"Hot Water Rad","N",5,2,1938,1957,1954,1,"2014-04-11",203000,805,"1 Story","Average","Average","Wood Siding","Comp Shingle","Hardwood",1,0,4268,40.7119068920072,-74.0847446330823,"D6","Ward 7","NE"
3,2,"Forced Air","Y",10,5,1920,2002,1969,4,"2007-07-11",750000,2036,"2 Story","Good Quality","Good","Brick/Siding","Comp Shingle","Hardwood",1,1,4617,40.7588747909396,-74.1762022297641,"A1","Ward 4","NW"
2,0,"Hot Water Rad","Y",5,4,1934,2010,1967,2.5,"2010-09-14",438500,1355,"2.5 Story Fin","Above Average","Good","Common Brick","Comp Shingle","Hardwood",1,1,3960,40.7436264785716,-74.118935701845,"D9","Ward 5","NE"
3,0,"Forced Air","Y",8,6,1932,2015,1967,2,"2015-10-27",719000,1738,"2 Story","Above Average","Good","Common Brick","Slate","Hardwood",1,2,4946,40.7773318207274,-74.165950593747,"A7","Ward 4","NW"
3,1,"Forced Air","Y",10,5,1916,2018,1967,2,"2018-05-29",465900,1520,"2 Story","Above Average","Good","Vinyl Siding","Comp Shingle","Hardwood",1,0,2659,40.6476697947727,-74.1417099270286,"B7","Ward 8","SE"
5,1,"Forced Air","Y",9,5,1928,2003,1991,2,"2016-06-02",3275000,5605,"2 Story","Excellent","Very Good","Common Brick","Slate","Hardwood",2,5,24375,40.7590912431309,-74.2059826368198,"C3","Ward 3","NW"
3,1,"Warm Cool","Y",10,4,1939,NA,1962,2,"2006-10-30",1350000,3261,"2 Story","Excellent","Average","Common Brick","Slate","Hardwood",1,3,15996,40.7502936137714,-74.2358503636854,"A2","Ward 3","NW"
3,2,"Warm Cool","Y",8,4,1922,2008,1969,3,"1996-08-27",503500,3301,"3 Story","Good Quality","Good","Common Brick","Slate","Hardwood",1,1,7188,40.7713138828136,-74.2088518931919,"B2","Ward 4","NW"
2,1,"Forced Air","Y",10,3,1937,1980,1963,2,"2015-07-18",860000,1574,"2 Story","Very Good","Good","Common Brick","Slate","Hardwood",1,1,5620,40.7787628504862,-74.1992344875628,"B2","Ward 4","NW"
2,3,"Hot Water Rad","N",9,5,1912,NA,1950,2.5,"1997-07-21",170000,2586,"2.5 Story Fin","Good Quality","Good","Wood Siding","Slate","Hardwood",1,1,4358,40.7549113738896,-74.174089777404,"A1","Ward 4","NW"
1,1,"Warm Cool","Y",6,3,1941,NA,1964,2,"1997-11-18",116000,1242,"2 Story","Average","Average","Common Brick","Comp Shingle","Hardwood",1,0,3300,40.7031090457474,-74.0806223468323,"B9","Ward 7","NE"
3,1,"Ht Pump","Y",7,3,1937,1989,1963,2.5,"2006-05-11",1091006,2629,"2.5 Story Fin","Very Good","Good","Common Brick","Slate","Hardwood",1,2,5225,40.7752562314917,-74.2089718049784,"B2","Ward 4","NW"
3,0,"Hot Water Rad","N",7,3,1933,2013,1969,2,"2013-08-06",825000,1494,"2 Story","Good Quality","Good","Common Brick","Comp Shingle","Hardwood",1,1,5000,40.7714314958128,-74.2055900153305,"B2","Ward 4","NW"
3,1,"Warm Cool","Y",7,4,1952,1985,1975,2,"2009-07-30",1250000,1850,"2 Story","Very Good","Good","Common Brick","Comp Shingle","Hardwood",1,1,5625,40.7400712611295,-74.2118047608189,"B4","Ward 3","NW"
1,1,"Forced Air","Y",7,3,1941,NA,1963,2.5,"2012-07-06",350000,1922,"2 Story","Very Good","Good","Common Brick","Comp Shingle","Hardwood",1,1,7192,40.6771193292281,-74.0953348630474,"D2","Ward 7","SE"
2,0,"Hot Water Rad","N",9,4,1920,NA,1943,2,"2001-12-29",130000,1640,"2 Story","Average","Average","Wood Siding","Comp Shingle","Wood Floor",1,0,7038,40.7008853574449,-74.0796398319144,"B9","Ward 7","NE"
3,1,"Warm Cool","Y",10,5,1942,2002,1972,2,"2005-02-08",829000,1732,"2 Story","Very Good","Good","Common Brick","Slate","Hardwood",1,1,3000,40.7767981821102,-74.2014095704597,"B2","Ward 4","NW"
